text,quadruples
"Exceptional wonderful friendly staff. NGURAH is a gem! Maybe you will be lucky enough for him to greet you. Hotel is the amalgamation of a lovely Danish man's life work, collecting art and creating a very special location close to Ubud but far from the madding crowds. The views from the infinity pools are Four Seasons Standard.....simply astonishing. The rooms are cavernous and the bathtub made me feel like a prince. Can't fault this extraordinary resort!","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#VIEW'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'cavernous', 'category': 'ROOM#GENERAL'}, {'aspect': 'tubby', 'polarity': 'POS', 'opinion': 'feel like a prince', 'category': 'ROOM#BATHROOM'}]"
Absolutely nothing to complain about.,"[{'aspect': 'complain', 'polarity': 'NEU', 'opinion': 'Nothing to complain', 'category': 'SERVICE#HOSPITALITY'}]"
"The property was alright. The staff was the best part about the property. The property manager was very helpful and everyone else was very pleasant. Despite only eating at the restaurant at the hotel and drinking the water from the hotel, my mom still got ‘Bali Belly’ and the property manager was very responsive and arranged to have a doctor come to the hotel within an hour.
The owner has a gallery of his artifacts that he’s collected over the years and it’s quite impressive. The location is quite far from everything. A lot of tour groups that offer pickup from Ubud would not pick up from the hotel and if they did, they would for an extra fee. The hotel offered their own tours but it was considerably more expensive.","[{'aspect': 'property', 'polarity': 'POS', 'opinion': 'alright', 'category': 'HOTEL#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'best part', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'property manager', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'everyone', 'polarity': 'POS', 'opinion': 'pleasant', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'location', 'polarity': 'NEG', 'opinion': 'far from everything', 'category': 'LOCATION#GENERAL'}]"
"There are 2 restaurants at the property; however, due to the pandemic, they only operate one but have both menus available. The one menu is charged in USD, and is quite expensive. In addition to the expensive prices, there’s a 21% tax and service charge added. We required laundry services during our stay and despite the fees being advertised in rupiah, we were charged in USD, the conversion at the time of check out was not equivalent to the rupiah advertised. The showers have no water pressure at all. The wifi is very slow. There was also no complimentary shuttle to Ubud centre available (despite the hotel advertising that it has this service).","[{'aspect': 'restaurants', 'polarity': 'NEG', 'opinion': 'only operate one', 'category': 'FOOD#GENERAL'}, {'aspect': 'menu', 'polarity': 'NEG', 'opinion': 'charged in USD', 'category': 'FOOD#PRICE'}, {'aspect': 'showers', 'polarity': 'NEG', 'opinion': 'no water pressure', 'category': 'ROOM#BATHROOM'}, {'aspect': 'wifi', 'polarity': 'NEG', 'opinion': 'slow', 'category': 'FACILITY#WIFI'}]"
A fantastic treasure in the most wonderful location. Outstanding customer care and service.,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'wonderful', 'category': 'LOCATION#GENERAL'}, {'aspect': 'customer care', 'polarity': 'POS', 'opinion': 'Outstanding', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'service', 'polarity': 'POS', 'opinion': 'Outstanding', 'category': 'SERVICE#GENERAL'}]"
the food and the staff in the sky bar,"[{'aspect': 'food', 'polarity': 'POS', 'opinion': 'staff', 'category': 'FOOD#TASTE'}]"
"layout, garish yellow paint, pools were not clean","[{'aspect': 'layout', 'polarity': 'NEG', 'opinion': 'garish yellow paint', 'category': 'HOTEL#GENERAL'}, {'aspect': 'paint', 'polarity': 'NEG', 'opinion': 'not clean', 'category': 'HOTEL#AMBIENCE'}]"
"simple food , not too bad.","[{'aspect': 'food', 'polarity': 'POS', 'opinion': 'simple', 'category': 'FOOD#TASTE'}]"
"they gave me the wrong room which is much cheaper than I booked , and refused to compensate the room rate difference.","[{'aspect': 'room rate', 'polarity': 'NEG', 'opinion': 'refused to compensate', 'category': 'HOTEL#PRICE'}]"
"Every meal was wonderful, menu includes traditional Indonesian food as well as Western options.
The entire resort is extremely clean and well maintained. 
There are have 2 pools, and a private track down to two waterfalls!
There's an enormous art gallery on site.
Rooftop bar with views of jungle, rice paddies and volcanoes! 
There's even a driver to take you into Ubud whenever you'd like
The staff is a collection of the nicest people in Bali","[{'aspect': 'meal', 'polarity': 'POS', 'opinion': 'wonderful', 'category': 'FOOD#TASTE'}, {'aspect': 'menu', 'polarity': 'POS', 'opinion': 'traditional Indonesian food', 'category': 'FOOD#CHOICE'}, {'aspect': 'resort', 'polarity': 'POS', 'opinion': 'clean', 'category': 'HOTEL#CLEANLINESS'}, {'aspect': 'pools', 'polarity': 'POS', 'opinion': 'well maintained', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'art gallery', 'polarity': 'POS', 'opinion': 'private track down to two waterfalls', 'category': 'FACILITY#POOL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'overlooked', 'category': 'FACILITY#MAINTAIN'}]"
"unique one-of a kind resort with excellent view, great staff and an amazing art museum. the host was just superb with such a vast knowledge of Bali to share.","[{'aspect': 'resort', 'polarity': 'POS', 'opinion': 'unique', 'category': 'HOTEL#GENERAL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'excellent', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'great', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'art museum', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'FACILITY#AMBIENCE'}, {'aspect': 'host', 'polarity': 'POS', 'opinion': 'superb', 'category': 'SERVICE#HOSPITALITY'}]"
Restaurant viel een beetje tegen maar het eten was wel lekker.,"[{'aspect': 'Restaurant', 'polarity': 'POS', 'opinion': 'beetje', 'category': 'FOOD#GENERAL'}]"
"The hotel is in a very quiet area away from Ubud traffic, The view from the sky bar inside the hotel was phenomenal!. The staff was really nice and professional me and my wife enjoyed so much everything about thing about place its very instagramable for those who wonders we would recommend it for everyone 10/10","[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'perceptive', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'nice', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'place', 'polarity': 'POS', 'opinion': 'professional', 'category': 'SERVICE#HOSPITALITY'}]"
Booked this hotel for the art and the 5 star rating. Only the art lived up to my expectations.,"[{'aspect': 'hotel', 'polarity': 'POS', 'opinion': 'Booked', 'category': 'HOTEL#GENERAL'}, {'aspect': 'art', 'polarity': 'POS', 'opinion': 'lived up to my expectations', 'category': 'HOTEL#GENERAL'}]"
"We were the only guest at the hotel. Rented a villa with pool and couldn’t swim in the pool with all the live bugs. Pool was not chlorinated and the stream of water was too weak to deter mosquitoes. In the middle of the jungle, the owner had the nerve to say there were no mosquitoes or other bugs around.","[{'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'not chlorinated', 'category': 'FACILITY#POOL'}, {'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'cannot swim', 'category': 'FACILITY#POOL'}, {'aspect': 'stream of water', 'polarity': 'NEG', 'opinion': 'live bugs', 'category': 'FACILITY#POOL'}]"
"old decoration
uncomfortable beds and pillows
cant keep key when leaving
old facilities
dirty swimming pool
noisy bugs during night
dirty place","[{'aspect': 'decoration', 'polarity': 'NEG', 'opinion': 'old', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'beds', 'polarity': 'NEG', 'opinion': 'uncomfortable', 'category': 'ROOM#BED'}, {'aspect': 'pillows', 'polarity': 'NEG', 'opinion': 'cant keep key', 'category': 'ROOM#BED'}, {'aspect': 'facilities', 'polarity': 'NEG', 'opinion': 'old', 'category': 'FACILITY#GENERAL'}, {'aspect': 'swimming pool', 'polarity': 'NEG', 'opinion': 'noisy bugs', 'category': 'FACILITY#POOL'}, {'aspect': 'place', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'HOTEL#CLEANLINESS'}]"
Room was big and property was pretty,"[{'aspect': 'Room', 'polarity': 'POS', 'opinion': 'big', 'category': 'ROOM#SPACE'}, {'aspect': 'property', 'polarity': 'POS', 'opinion': 'pretty', 'category': 'HOTEL#PRICE'}]"
Why was all food drinks in dollars and almost triple the price,"[{'aspect': 'food drinks', 'polarity': 'NEG', 'opinion': 'in dollars', 'category': 'FOOD#PRICE'}, {'aspect': 'price', 'polarity': 'NEG', 'opinion': 'overstrip', 'category': 'HOTEL#PRICE'}]"
"Superb location, the gardens are so well designed, 2 pools. Art work everywhere and a superb museum/gallery to lose yourself in.","[{'aspect': 'gardens', 'polarity': 'POS', 'opinion': 'well designed', 'category': 'FACILITY#GENERAL'}, {'aspect': 'pools', 'polarity': 'POS', 'opinion': 'well designed', 'category': 'FACILITY#POOL'}, {'aspect': 'Atmosphere', 'polarity': 'POS', 'opinion': 'Superb', 'category': 'LOCATION#GENERAL'}, {'aspect': 'museum', 'polarity': 'POS', 'opinion': 'superb', 'category': 'LOCATION#VIEW'}, {'aspect': 'gallery', 'polarity': 'POS', 'opinion': 'superb', 'category': 'LOCATION#VIEW'}]"
nice styling but very much dated,"[{'aspect': 'styling', 'polarity': 'POS', 'opinion': 'nice', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'styling', 'polarity': 'NEG', 'opinion': 'dated', 'category': 'HOTEL#AMBIENCE'}]"
"wasn’t clean at all, staff in the restaurant pretty lazy and at several occasions the ordered food wasn’t available","[{'aspect': 'staff', 'polarity': 'NEG', 'opinion': 'lazy', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'ordered food', 'polarity': 'NEG', 'opinion': 'wasn’t available', 'category': 'FOOD#GENERAL'}]"
worst hotel ive ever stayed in,"[{'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'worst', 'category': 'HOTEL#EXPERIENCE'}]"
doesn’t look like pictures at all,"[{'aspect': 'looks', 'polarity': 'NEG', 'opinion': 'doesn’t look like pictures', 'category': 'HOTEL#AMBIENCE'}]"
"Frankly, I liked everything, this place is magical.","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'magical', 'category': 'HOTEL#EXPERIENCE'}]"
Food was not the best.,"[{'aspect': 'Food', 'polarity': 'NEG', 'opinion': 'not the best', 'category': 'FOOD#TASTE'}]"
"Breakfast was fulfilling, 
Location and ambiance perfect.
A beautiful retreat.","[{'aspect': 'Breakfast', 'polarity': 'POS', 'opinion': 'satisfying', 'category': 'FOOD#TASTE'}, {'aspect': 'Location', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'LOCATION#GENERAL'}, {'aspect': 'ambiance', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'relax', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'HOTEL#AMBIENCE'}]"
Everything was perfect.,"[{'aspect': 'Everything', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'HOTEL#GENERAL'}]"
The only good think was the staff. They are super nice and helpful.,"[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'nice', 'category': 'SERVICE#HOSPITALITY'}]"
Everything except the staff,"[{'aspect': 'staff', 'polarity': 'NEG', 'opinion': 'Everything except the', 'category': 'SERVICE#HOSPITALITY'}]"
"Great location, excellent room with private pool, and amazing restaurant onsite. Lots of interesting art exhibitions on the area. Superb staff and management.","[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Great', 'category': 'LOCATION#GENERAL'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'excellent', 'category': 'ROOM#GENERAL'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'private', 'category': 'FACILITY#POOL'}, {'aspect': 'restaurant', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'FOOD#GENERAL'}, {'aspect': 'art exhibitions', 'polarity': 'POS', 'opinion': 'interesting', 'category': 'LOCATION#ENTERTAINMENT'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'Superb', 'category': 'SERVICE#HOSPITALITY'}]"
Good place,"[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'Good', 'category': 'HOTEL#GENERAL'}]"
Not clean hotel.you cant guess how many people sleep your pillow they are not clean. Everything is broken and duvet was three piece and you dont sleep in it it sleep in you.it was not a comfortable rooom,"[{'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'Not clean', 'category': 'HOTEL#CLEANLINESS'}, {'aspect': 'pillow', 'polarity': 'NEG', 'opinion': 'not clean', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'Everything', 'polarity': 'NEG', 'opinion': 'broken', 'category': 'ROOM#GENERAL'}, {'aspect': 'duvet', 'polarity': 'NEG', 'opinion': 'three piece', 'category': 'ROOM#BED'}, {'aspect': 'it', 'polarity': 'NEG', 'opinion': 'not a comfortable rooom', 'category': 'ROOM#EXPERIENCE'}]"
"The room wasn't clean, Facilities not good- personal soaps etc in bathroom were not good.
Bed very small for the size of the room.","[{'aspect': 'room', 'polarity': 'NEG', 'opinion': ""wasn't clean"", 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'Facilities', 'polarity': 'NEG', 'opinion': 'not good', 'category': 'FACILITY#GENERAL'}, {'aspect': 'personal soaps', 'polarity': 'NEG', 'opinion': 'not good', 'category': 'ROOM#AMENITIES'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'not good', 'category': 'ROOM#BATHROOM'}, {'aspect': 'Bed', 'polarity': 'NEG', 'opinion': 'small', 'category': 'ROOM#BED'}]"
view was amazing. staff were friendly and helpful. spacious room. Location was 15 min drive from Ubud center.,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Location', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'ROOM#SPACE'}]"
Bathroom was dirty when we arrived. there was dust everywhere. toilet seat was dirty and we had to wipe it with wipes. breakfast had limited options. One day they were out of bread.,"[{'aspect': 'Bathroom', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'toilet seat', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'ROOM#BATHROOM'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'limited options', 'category': 'FOOD#CHOICE'}]"
Amazing resort for art lovers and to see Bali from the mountain perspective!  Friendly owner and staff.  Great breakfast included in our stay.,"[{'aspect': 'resort', 'polarity': 'POS', 'opinion': 'Amazing', 'category': 'HOTEL#GENERAL'}, {'aspect': 'owner', 'polarity': 'POS', 'opinion': 'Friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'Friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'breakfast', 'polarity': 'POS', 'opinion': 'Great', 'category': 'FOOD#TASTE'}]"
The room needs a good reading area and light for evenings.,"[{'aspect': 'room', 'polarity': 'NEG', 'opinion': 'needs a good reading area', 'category': 'ROOM#GENERAL'}, {'aspect': 'light', 'polarity': 'NEG', 'opinion': 'needs', 'category': 'ROOM#AMBIENCE'}]"
